"Название товара";"Короткое описание товара";"Полное описание товара";"Скрыт ли товар на сайте?";Артикул;"Цена продажи, без учёта скидок";"Старая цена";"Закупочная цена";Остаток;"Ед. измерения";"Изображения товара";"Короткое SEO описание товара";"Полное SEO описание товара";"Заголовок страницы товара";"Мета-тег keywords";"Мета-тег description";"URL переменная пути";"Описание модификации товара";"Идентификатор товара в магазине";"Пользовательский идентификатор товара";"Изображение модификации товара";"Название св-ва для модификации товара №1";"Значение св-ва для модификации товара №1"
"Заколка для волос 35965";;"Заколка для волос Бабочка<br />
Размер: 11 см<br />
<br />
<br />
 ";;35965;130,00;0,00;100,00;100,00000;шт;https://i3.storeland.net/2/9857/198566608/6e1ffd/zakolka-dlya-volos-35964.png;;;"Заколка для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-306;;188336724;;;Размер;единый
"Заколка для волос 35964";;"Размер: 7,5 см<br />
<br />
<br />
 ";;35964;65,00;0,00;50,00;100,00000;шт;"https://i4.storeland.net/2/9854/198534844/6e1ffd/zakolka-dlya-volos-35953.png
https://i4.storeland.net/2/9854/198534845/6e1ffd/zakolka-dlya-volos-35953.png";;;"Заколка для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-305;;188318040;;;Размер;единый
"Набор резинок для волос 35963";;"Нейлоновые эластичные<br />
Цена за набор, в наборе 1000 штук<br />
<br />
<br />
 ";;35963;78,00;0,00;60,00;100,00000;шт;"https://i4.storeland.net/2/9854/198534842/6e1ffd/nabor-rezinok-dlya-volos-35962.png
https://i4.storeland.net/2/9854/198534843/6e1ffd/nabor-rezinok-dlya-volos-35962.png";;;"Резинка для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-304;;188318039;;;Размер;единый
"Набор резинок для волос 35962";;"Нейлоновые эластичные<br />
Цена за набор, в наборе 1000 штук<br />
<br />
<br />
 ";;35962;78,00;0,00;60,00;100,00000;шт;https://i3.storeland.net/2/9854/198534841/6e1ffd/nabor-rezinok-dlya-volos-35961.png;;;"Резинка для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-302;;188318038;;;Размер;единый
"Набор резинок для волос 35961";;"Нейлоновые эластичные<br />
Цена за набор, в наборе 1000 штук<br />
<br />
<br />
 ";;35961;78,00;0,00;60,00;100,00000;шт;https://i3.storeland.net/2/9854/198534840/6e1ffd/nabor-rezinok-dlya-volos-35960.png;;;"Резинка для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-301;;188318037;;;Размер;единый
"Набор резинок для волос 35960";;"Нейлоновые эластичные<br />
Цена за набор, в наборе 1000 штук<br />
<br />
<br />
 ";;35960;78,00;0,00;60,00;100,00000;шт;https://i5.storeland.net/2/9854/198534839/6e1ffd/nabor-rezinok-dlya-volos-35959.png;;;"Резинка для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-300;;188318036;;;Размер;единый
"Набор резинок для волос 35959";;"Нейлоновые эластичные<br />
Цена за набор, в наборе 1000 штук<br />
<br />
<br />
 ";;35959;78,00;0,00;60,00;100,00000;шт;https://i3.storeland.net/2/9854/198534838/6e1ffd/nabor-rezinok-dlya-volos-35958.png;;;"Резинка для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-299;;188318035;;;Размер;единый
"Набор резинок для волос 35958";;"Нейлоновые эластичные<br />
Цена за набор, в наборе 1000 штук<br />
<br />
<br />
 ";;35958;78,00;0,00;60,00;100,00000;шт;https://i3.storeland.net/2/9854/198534837/6e1ffd/rezinka-dlya-volos-35957.png;;;"Резинка для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-298;;188318034;;;Размер;единый
"Резинка для волос 35957";;"<br />
Без выбора<br />
<br />
<br />
 ";;35957;104,00;0,00;80,00;100,00000;шт;"https://i5.storeland.net/2/9854/198534835/6e1ffd/nabor-zakolok-35956.png
https://i5.storeland.net/2/9854/198534836/6e1ffd/nabor-zakolok-35956.png";;;"Резинка для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-297;;188318033;;;Размер;единый
"Набор заколок 35956";;"Цена за набор, в наборе 3 штуки<br />
Без выбора<br />
<br />
<br />
 ";;35956;52,00;0,00;40,00;100,00000;шт;"https://i4.storeland.net/2/9854/198534832/6e1ffd/nabor-zakolok-35955.png
https://i4.storeland.net/2/9854/198534833/6e1ffd/nabor-zakolok-35955.png";;;"Ободок для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-296;;188318032;;;Размер;единый
"Набор заколок 35955";;"Цена за набор, в наборе 10 штук<br />
<br />
<br />
 ";;35955;156,00;0,00;120,00;100,00000;шт;https://i4.storeland.net/2/9854/198534593/6e1ffd/obodok-dlya-volos-35954.jpg;;;"Ободок для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-295;;188317976;;;Размер;единый
"Ободок для волос 35954";;"Ободок для волос с зажимами<br />
<br />
<br />
 ";;35954;65,00;0,00;50,00;100,00000;шт;"https://i4.storeland.net/2/9854/198534586/6e1ffd/zakolka-dlya-volos-35953.png
https://i4.storeland.net/2/9854/198534587/6e1ffd/zakolka-dlya-volos-35953.png";;;"Ободок для волос";"аксессуары для волос оптом, заколки, купить резинку, неведимки, оптом, заколки оптом, дешевая резиночки, модные, интернет магазин, ободок, повязка на голову";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";539b9c55c5-294;;188317973;;;Размер;единый
