"Название товара";"Короткое описание товара";"Полное описание товара";"Скрыт ли товар на сайте?";Артикул;"Цена продажи, без учёта скидок";"Старая цена";"Закупочная цена";Остаток;"Ед. измерения";"Изображения товара";"Короткое SEO описание товара";"Полное SEO описание товара";"Заголовок страницы товара";"Мета-тег keywords";"Мета-тег description";"URL переменная пути";"Описание модификации товара";"Идентификатор товара в магазине";"Пользовательский идентификатор товара";"Изображение модификации товара";"Название св-ва для модификации товара №1";"Значение св-ва для модификации товара №1"
"Плед Лабубу 50163";;"Размер: 150*200 см<br />
Состав: микрофибра<br />
<br />
 ";;50163;320,00;0,00;250,00;100,00000;шт;https://i1.storeland.net/3/1462/214619075/6e1ffd/pled-labubu-50162.png;;;Плед;"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское, плед лабубу";;Komplet-postelnogo-belya-404;;194431241;;;Размер;единый
"Плед Лабубу 50162";;"Размер: 150*200 см<br />
Состав: микрофибра<br />
<br />
 ";;50162;320,00;0,00;250,00;100,00000;шт;https://i5.storeland.net/3/1462/214619074/6e1ffd/pled-labubu-50161.png;;;Плед;"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское, плед лабубу";;Komplet-postelnogo-belya-403;;194431240;;;Размер;единый
"Плед Лабубу 50161";;"Размер: 150*200 см<br />
Состав: микрофибра<br />
<br />
 ";;50161;320,00;0,00;250,00;100,00000;шт;https://i5.storeland.net/3/1462/214619073/6e1ffd/pled-labubu-50160.png;;;Плед;"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское, плед лабубу";;Komplet-postelnogo-belya-402;;194431239;;;Размер;единый
"Плед Лабубу 50160";;"Размер: 150*200 см<br />
Состав: микрофибра<br />
<br />
 ";;50160;320,00;0,00;250,00;100,00000;шт;https://i4.storeland.net/3/1462/214619070/6e1ffd/pled-zvezdy-43970.png;;;Плед;"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское, плед лабубу";;Komplet-postelnogo-belya-401;;194431237;;;Размер;единый
"Плед 48790";;"Без выбора цвета<br />
Размер: 230*200 см<br />
<br />
 ";;48790;780,00;"1 290,00";600,00;100,00000;шт;"https://i5.storeland.net/3/1338/213371648/6e1ffd/pled-8436.png
https://i5.storeland.net/3/1338/213371649/6e1ffd/pled-8436.png
https://i3.storeland.net/3/1338/213371650/6e1ffd/pled-8436.png
https://i5.storeland.net/3/1338/213371651/6e1ffd/pled-8436.png";;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-148;;193881203;;;Размер;единый
"Наматрасник стеганный 48787";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48787;"1 290,00";0,00;"1 000,00";100,00000;шт;"https://i5.storeland.net/3/1338/213371633/6e1ffd/namatrasnik-stegannyj-48786.png
https://i5.storeland.net/3/1338/213371634/6e1ffd/namatrasnik-stegannyj-48786.png";;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-103;;193881200;;;Размер;90/200
"Наматрасник стеганный 48787";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48787;"1 290,00";0,00;"1 050,00";100,00000;шт;"https://i5.storeland.net/3/1338/213371633/6e1ffd/namatrasnik-stegannyj-48786.png
https://i5.storeland.net/3/1338/213371634/6e1ffd/namatrasnik-stegannyj-48786.png";;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-103;;193881200;;;Размер;120/200
"Наматрасник стеганный 48787";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48787;"1 290,00";0,00;"1 050,00";100,00000;шт;"https://i5.storeland.net/3/1338/213371633/6e1ffd/namatrasnik-stegannyj-48786.png
https://i5.storeland.net/3/1338/213371634/6e1ffd/namatrasnik-stegannyj-48786.png";;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-103;;193881200;;;Размер;140/200
"Наматрасник стеганный 48787";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48787;"1 290,00";0,00;"1 100,00";100,00000;шт;"https://i5.storeland.net/3/1338/213371633/6e1ffd/namatrasnik-stegannyj-48786.png
https://i5.storeland.net/3/1338/213371634/6e1ffd/namatrasnik-stegannyj-48786.png";;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-103;;193881200;;;Размер;160/200
"Наматрасник стеганный 48787";;"Наматрасник стеганный с бортами (без наволочек)<br />
Ткань: Хлопок<br />
Высота борта: 30см <br />
Размеры: <br />
90/200 30см <br />
120/200 30см<br />
140/200 30см <br />
160/200 30см<br />
180/200 30см<br />
<br />
<br />
 ";;48787;"1 290,00";0,00;"1 200,00";100,00000;шт;"https://i5.storeland.net/3/1338/213371633/6e1ffd/namatrasnik-stegannyj-48786.png
https://i5.storeland.net/3/1338/213371634/6e1ffd/namatrasnik-stegannyj-48786.png";;;"Комплет постельного белья";"Комплект постельного белья, купить постельное белье, постельное белье оптом, кпб опт, кпб оптом, постельное оптом, детское постельное, кпб детское";;Komplet-postelnogo-belya-103;;193881200;;;Размер;180/200
