"Название товара";"Короткое описание товара";"Полное описание товара";"Скрыт ли товар на сайте?";Артикул;"Цена продажи, без учёта скидок";"Старая цена";"Закупочная цена";Остаток;"Ед. измерения";"Изображения товара";"Короткое SEO описание товара";"Полное SEO описание товара";"Заголовок страницы товара";"Мета-тег keywords";"Мета-тег description";"URL переменная пути";"Описание модификации товара";"Идентификатор товара в магазине";"Пользовательский идентификатор товара";"Изображение модификации товара";"Название св-ва для модификации товара №1";"Значение св-ва для модификации товара №1"
"Деревянный сортер 47949";;"Развивающая игрушка сортер<br />
Игра поможет вашему ребенку изучить основные цвета.<br />
Помогает тренировать меткость, координацию движений, развивать наблюдение и навыки логического мышления.";;47949;260,00;0,00;200,00;100,00000;шт;"https://i2.storeland.net/3/1249/212482647/6e1ffd/derevyannyj-sorter-47948.png
https://i2.storeland.net/3/1249/212482653/6e1ffd/derevyannyj-sorter-47948.png
https://i4.storeland.net/3/1249/212482654/6e1ffd/derevyannyj-sorter-47948.png";;;"Деревянный сортер";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-19;;193470411;;;Размер;единый
"Деревянный сортер 47948";;"Размер 21х6,4 х5 см<br />
Без выбора ";;47948;195,00;0,00;150,00;100,00000;шт;"https://i5.storeland.net/3/1249/212482190/6e1ffd/igrushka-dlya-zhivotnyh-47947.png
https://i4.storeland.net/3/1249/212482191/6e1ffd/igrushka-dlya-zhivotnyh-47947.png
https://i4.storeland.net/3/1249/212482192/6e1ffd/igrushka-dlya-zhivotnyh-47947.png";;;"Деревянный сортер";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-18;;193470329;;;Размер;единый
"Игрушка для животных 47947";;"Интерактивная игрушка для кошек и щенят 43мм<br />
Игрушка для кошек и собак – умный мячик станет прекрасным выбором для любящих хозяев. Интеллектуальные игрушки для домашних питомцев становятся все более популярными среди заботливых хозяев – они не только предоставляют питомцам занимательное времяпрепровождение, но и помогают в их развитии.<br />
Силикон<br />
Без выбора цвета";;47947;195,00;0,00;150,00;100,00000;шт;"https://i2.storeland.net/3/1249/212482098/6e1ffd/detskij-mikroskop-47946.png
https://i2.storeland.net/3/1249/212482099/6e1ffd/detskij-mikroskop-47946.png
https://i2.storeland.net/3/1249/212482100/6e1ffd/detskij-mikroskop-47946.png
https://i4.storeland.net/3/1249/212482101/6e1ffd/detskij-mikroskop-47946.png
https://i4.storeland.net/3/1249/212482102/6e1ffd/detskij-mikroskop-47946.png
https://i2.storeland.net/3/1249/212482103/6e1ffd/detskij-mikroskop-47946.png
https://i2.storeland.net/3/1249/212482104/6e1ffd/detskij-mikroskop-47946.png";;;"Магнитная рыбалка Червяк";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-17;;193470312;;;Размер;единый
"Детский микроскоп 47946";;"Игрушка пластик<br />
Детский микроскоп Scientific Microscope поможет ребенку познать окружающий мир и удовлетворить своe любопытство, рассмотрев всe в микроскопических подробностях. Специальный механизм регулировки позволяет варьировать степень увеличения - 100-кратное / 400-кратное / 1200-кратное";;47946;910,00;0,00;700,00;100,00000;шт;https://i4.storeland.net/3/1249/212482097/6e1ffd/razvivayushhij-nabor-piramida-6v1-47945.png;;;"Магнитная рыбалка Червяк";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-16;;193470311;;;Размер;единый
"Развивающий набор Пирамида 6в1 47945";;"Развивающий набор Пирамида 6в1, дерево.";;47945;585,00;0,00;450,00;100,00000;шт;"https://i2.storeland.net/3/1249/212482095/6e1ffd/igrushka-pushistik-poteryashka-47944.png
https://i4.storeland.net/3/1249/212482096/6e1ffd/igrushka-pushistik-poteryashka-47944.png";;;"Магнитная рыбалка Червяк";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-15;;193470310;;;Размер;единый
"Игрушка Пушистик-Потеряшка 47944";;"Пушистик-потеряшка – забавная плюшевая игрушка-сюрприз. Её предназначение – научить детей проявлять заботу к братьям наших меньшим, в частности, к бездомным животным.<br />
<br />
В коробке-упаковке «прячется» пушистый шарик с большими голубыми глазами. По внешнему виду невозможно узнать о том, кто это, ведь зверёк выглядит неказисто и неухоженно.<br />
<br />
Вашему ребёнку предстоит проявить заботу о питомце, который так отчаянно ищет себе любящего хозяина!<br />
<br />
Без выбора цвета!";;47944;325,00;0,00;250,00;100,00000;шт;"https://i2.storeland.net/3/1249/212482092/6e1ffd/rezinki-dlya-pleteniya-47943.png
https://i3.storeland.net/3/1249/212482093/6e1ffd/rezinki-dlya-pleteniya-47943.png
https://i4.storeland.net/3/1249/212482094/6e1ffd/rezinki-dlya-pleteniya-47943.png";;;"Магнитная рыбалка Червяк";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-14;;193470309;;;Размер;единый
"Мягкая игрушка Мишка 47942";;"Плюшевый дышащий мишка игрушка для сна<br />
Мягкая игрушка Мишка плюшевый дышащий, светится, 30 см. Мягкая игрушка для сна отличный подарок для малышей. Игрушка дышащий мишка, поможет утешить вашего малыша.<br />
Выбор цвета: мальчик или девочка";;47942;450,00;0,00;350,00;100,00000;шт;"https://i5.storeland.net/3/1243/212421060/6e1ffd/kot-baton-47941.png
https://i4.storeland.net/3/1243/212421061/6e1ffd/kot-baton-47941.png
https://i2.storeland.net/3/1243/212421062/6e1ffd/kot-baton-47941.png
https://i4.storeland.net/3/1243/212421063/6e1ffd/kot-baton-47941.png";;;"Магнитная рыбалка Червяк";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-12;;193464646;;;Размер;единый
"Кот Батон 47941";;"Мягкая игрушка Кот Батон<br />
Размер: 50 см<br />
Без выбора цвета";;47941;390,00;0,00;300,00;100,00000;шт;"https://i2.storeland.net/3/1242/212419861/6e1ffd/kotenok-na-kovrike-47940.png
https://i4.storeland.net/3/1242/212419862/6e1ffd/kotenok-na-kovrike-47940.png
https://i4.storeland.net/3/1242/212419863/6e1ffd/kotenok-na-kovrike-47940.png";;;"Магнитная рыбалка Червяк";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-3;;193464378;;;Размер;единый
"Котенок на коврике 47940";;"Мягкая игрушка Спящий котенок на коврике мяукающий, 14см х11см.<br />
Без выбора цвета";;47940;260,00;0,00;200,00;100,00000;шт;"https://i3.storeland.net/3/1242/212419490/6e1ffd/magnitnaya-rybalka-chervyak-34987.png
https://i2.storeland.net/3/1242/212419494/6e1ffd/magnitnaya-rybalka-chervyak-34987.png
https://i4.storeland.net/3/1242/212419497/6e1ffd/magnitnaya-rybalka-chervyak-34987.png";;;"Магнитная рыбалка Червяк";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-2;;193464296;;;Размер;единый
"Магнитная рыбалка Червяк 34987";;"Настольная игра ""Червяк "".<br />
Каждый малыш будет увлечён извлечением разноцветных червячков из лунок при помощи магнитной удочки. Червяки имеют парного друга того же цвета, поэтому игру можно разнообразить, давая деткам разные задания:""найди пару"", ""ловить на скорость"", запоминать кто в каком домике"" и т. д.<br />
Отличное развитие мелкой моторики и ловкости.";;34987;450,00;0,00;350,00;100,00000;шт;"https://i3.storeland.net/2/9761/197609509/6e1ffd/magnitnaya-rybalka-chervyak-34987.jpg
https://i5.storeland.net/2/9761/197609510/6e1ffd/magnitnaya-rybalka-chervyak-34987.png";;;"Магнитная рыбалка Червяк";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-177;;188057035;;;Размер;единый
"Сортер деревянный геометрический 34986";;"Сортер деревянный конструктор 4 в 1 для детей раннего возраста. Развивающие игры для малышей развивают внимание, логику и мелкую моторику. А также сенсорные ощущения, и, как следствие, речь и память. Сортировщик выбор нейропсихологов и неврологов.<br />
Набор Геометрические фигуры включает игровое поле со штырьками и 16 фигурок различного цвета и формы. Ребёнку предстоит отсортировать фигурки по форме и нанизать на подходящие штырьки. Сортер для малышей поспособствует лёгкому запоминанию геометрических фигур и цветов, а также получению первых навыков счёта. Деревянные игрушки для детей развивающие изготовлены из натурального тщательно отшлифованного дерева, окрашено безопасными нетоксичными красителями. Рекомендованный возраст для игры в пирамидку сортер для новорожденных: для детей 3 года+, под присмотром родителей для малышей 0+. Все развивающие игры в одном конструкторе! Обучающий набор деревянный ""Геометрик"" - это популярная развивающая игра для малышей в виде деревянной платформы со штырьками, на которые ребенок подбирает и одевает детали с определенным количеством отверстий. Сортер деревянные фигурки сочетает в себе 4 развивающие игры для малышей: сортер, мозаика, пирамидка, сортировка. В набор пирамидки для малышей входят фигурки формы. Пирамидка сортер имеет детали с различными формами: круг, квадрат и прямоугольник, треугольник, которые можно использовать в качестве трафаретов: обводить очертания, раскрашивать рисунок, изучая цвета. Малышам можно предложить продеть шнурок в дырочки, а детям постарше найти недостающую деталь, ориентируясь на цвет, форму и количество отверстий.<br />
 ";;34986;220,00;0,00;170,00;100,00000;шт;"https://i3.storeland.net/2/9761/197609505/6e1ffd/prozrachnaya-sportivnaya-mashina-34985.png
https://i3.storeland.net/2/9761/197609506/6e1ffd/prozrachnaya-sportivnaya-mashina-34985.png
https://i4.storeland.net/2/9761/197609507/6e1ffd/prozrachnaya-sportivnaya-mashina-34985.png
https://i4.storeland.net/2/9761/197609508/6e1ffd/prozrachnaya-sportivnaya-mashina-34985.png";;;"Сортер деревянный геометрический";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-176;;188057034;;;Размер;единый
"Прозрачная спортивная машина 34985";;"Прозрачная спортивная машинка 3D с ярким механизмом внутри.  С музыкальными и световыми эффектами. При столкновении с препятствием меняет направление движения.<br />
Размер: 20,3x8,2x5,3см";;34985;390,00;0,00;300,00;100,00000;шт;"https://i4.storeland.net/2/9761/197609492/6e1ffd/igrushka-robot-34984.png
https://i1.storeland.net/2/9761/197609493/6e1ffd/igrushka-robot-34984.png
https://i5.storeland.net/2/9761/197609494/6e1ffd/igrushka-robot-34984.png
https://i4.storeland.net/2/9761/197609495/6e1ffd/igrushka-robot-34984.png";;;"Прозрачная спортивная машина";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-175;;188057032;;;Размер;единый
"Игрушка-робот 34984";;"Игрушка-робот заслужила особую популярность у современных детей!<br />
Электрифицированная игрушка весело танцует под музыку и забавно вращается. Сложно удержаться, чтобы не присоединиться и не начать двигаться вместе с ней в такт мелодии!<br />
Во время работы глаза робота светятся белым цветом, а руки подсвечиваются несколькими разными цветами (в стиле «диско»).<br />
Размер робота (ДxШxВ) составляет 16x7x20 см.<br />
Игрушка работает от 3-х батареек типа АА на 1,5 V (не входят в комплект).<br />
Товар представлен в ассортименте.<br />
Изготовлено из полимерных материалов.<br />
Рекомендованный возраст: 3 года +";;34984;580,00;0,00;450,00;100,00000;шт;"https://i5.storeland.net/2/9761/197609489/6e1ffd/naruchniki-policejskie-detskie-34983.png
https://i4.storeland.net/2/9761/197609490/6e1ffd/naruchniki-policejskie-detskie-34983.png
https://i5.storeland.net/2/9761/197609491/6e1ffd/naruchniki-policejskie-detskie-34983.png";;;Игрушка-робот;"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-174;;188056937;;;Размер;единый
"Машинка-перевёртыш Stunt 34982";;"Необычная, яркая машинка на радиоуправлении, которая заинтересует не только маленьких мальчиков и девочек, но и детей постарше и даже их пап. с помощью пульта управления, машина может ехать вперед, назад, разворачиваться влево и вправо, переворачиваться, подпрыгивать и вставать на дыбы. важная особенность машинки в том, что она благодаря необычной конструкции, никогда не застревает и в какой бы кучи игрушек она не находилась, она всегда сможет выбраться оттуда и проехать дальше. машинка напичкана светодиодами и при включении, вся переливается разноцветными огоньками, что очень красиво особенно при выключенном свете или вечером на улице. работает от простых пальчиковых батареек аа. размеры машинки: длина - 13,5 см, ширина - 12 см, высота - 10,5 см.<br />
Внимание! Товар в ассортименте без возможности выбора.";;34982;585,00;0,00;450,00;100,00000;шт;"https://i3.storeland.net/2/9761/197609443/6e1ffd/derevyannye-schety-34981.png
https://i5.storeland.net/2/9761/197609444/6e1ffd/derevyannye-schety-34981.png";;;"Машинка-перевёртыш Stunt";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-172;;188056931;;;Размер;единый
"Деревянные счеты 34981";;"Эти забавные и яркие счеты изготовлены из экологически чистого материала древесины. Игра с ними прекрасно развивает мелкую моторику и координацию малышей. Счеты способствуют улучшению внимания и логики, оказывают влияние на своевременное развитие пространственного мышления. Благодаря им, ребенок научится отличать цвета друг от друга и поймет, что такое теплые и холодные цвета. Наконец, игра с такими счетами поможет освоить азы арифметики, да и просто очень весела и интересна.";;34981;320,00;0,00;250,00;100,00000;шт;"https://i3.storeland.net/2/9761/197609427/6e1ffd/derevyannyj-domik-s-ciframi-sorter-34818.png
https://i5.storeland.net/2/9761/197609428/6e1ffd/derevyannyj-domik-s-ciframi-sorter-34818.png
https://i5.storeland.net/2/9761/197609429/6e1ffd/derevyannyj-domik-s-ciframi-sorter-34818.png";;;"Деревянные счеты";"игрушки оптом, кубики, купить кубики, игрушки для детей, оптом, купить игрушки, прикольные, модные, интернет магазин, игрушки";"Женская одежда оптом, мужская и детская одежда оптом. Одежда дешево в нашем магазине. Интернет магазин Cozy работает с 2014 года.";4c2c1df939-171;;188056926;;;Размер;единый
